"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",28.7142334303201,1.15875296537976,24.7802890592039,1.31571235325925e-18
"2","dam_data$Tree.community..species.list.",0.0080293720498948,0.0039947655151095,2.0099733061991,0.0558033860365019
