"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",3.52386666666667,1.62327789471517,2.17083388995758,0.0464030783248898
"2","dam_data$Stan_Insect_total_species",-0.00307555555555556,0.00185766876468089,-1.65559954176431,0.118568483124966
