"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",14.2892745518609,1.04304473002907,13.6995798362958,7.68678386761602e-13
"2","dam_data$MAP..mm.",0.000779059396020743,0.000463582787794446,1.68051838103657,0.105827810354734
