"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",0.681877678923297,0.892612396711077,0.763912400764034,0.452364703497019
"2","dam_data$Shannon_plant",1.576025890586,0.552806139051422,2.85095584012572,0.00881766075404639
