"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",1.67183191770822,1.81202741924757,0.922630584918213,0.365382754912292
"2","dam_data$MAP..mm.",0.00264273563030639,0.000805358292305789,3.28144088855171,0.00315134820148086
