"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",107.445986125575,27.988654422756,3.83891217143388,0.000790831164316923
"2","dam_data$Long",0.294768654845476,0.364178789785385,0.809406431986844,0.426233651095756
