"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",17.9576095238095,15.0302403708489,1.19476529188703,0.250728769220215
"2","dam_data$Stan_Insect_total_species",0.0429596825396826,0.0172005102474897,2.49758186946531,0.0246230319983265
