"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",72.0295061663423,8.31884615036465,8.65859337513832,7.5655723687742e-09
"2","dam_data$Lat",-0.635341858198641,0.235523823352961,-2.69756939724312,0.0125765611176162
