"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",49.703636532166,3.23211486364901,15.3780538839054,6.30627022247122e-14
"2","dam_data$Tree.community..species.list.",0.0260156933266638,0.0111426174378302,2.33479193482298,0.0282479229388034
