"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",-79.4650944569996,40.1889586883292,-1.97728672378058,0.0596047160298752
"2","dam_data$Long",-1.24006405931941,0.522924972268438,-2.37139957944644,0.0260895704070701
