"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",1.39882136922156,0.406414083249977,3.44186244245177,0.00212676869285252
"2","dam_data$Tree.community..species.list.",-0.0024535088337485,0.00140110015950619,-1.75113022227706,0.0926963759991802
