"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",1.24694156698894,0.289725376510216,4.30387417908826,0.000243887706431088
"2","dam_data$Tree.community..species.list.",0.00866106873430441,0.000998819401127329,8.67130606847343,7.36400938642906e-09
