"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",0.535705771285654,0.345651733771123,1.54984256969004,0.134266727391251
"2","dam_data$MAP..mm.",0.00136504106344886,0.000153625429221176,8.88551505026945,4.68702859390341e-09
