"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",39.8194376709659,7.41244634513798,5.37196976772514,1.62533207305083e-05
"2","dam_data$Leaf.diversity_rare",1.06486264502116,0.608906830248969,1.7488104782562,0.0931046203019811
