"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",27.4963724249566,1.91415436727524,14.3647622652802,2.77484475338797e-13
"2","dam_data$Growing.Season",0.0136764000274179,0.00815871311044696,1.67629377847663,0.106660930221782
