"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",10.3358095238095,2.91865707774576,3.54128945213133,0.00296168712838088
"2","dam_data$Stan_Insect_total_species",0.00633968253968254,0.0033400923562102,1.8980560606042,0.077103194647421
