"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",-398.481999999995,241.245958562187,-1.65176653061848,0.119356242016325
"2","dam_data$Stan_insect_diversity..Shannon.",69.1999999999991,41.7975472053193,1.65559954176432,0.118568483124965
