"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",13.5667397631387,1.26035328352208,10.7642356635325,1.14465872084346e-10
"2","dam_data$Leaf.diversity_rare",0.20054460147016,0.103533663129541,1.93699899538221,0.0646028480526862
