"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",12.7935063830804,1.70581568859494,7.49993476353721,9.70187364674731e-08
"2","dam_data$Shannon_plant",1.93754970920859,1.0564332158281,1.83404845680644,0.0790763596594407
