"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",-23.8620031609499,4.24255212404434,-5.62444549018357,8.63778520270945e-06
"2","dam_data$Long",-0.350913698485945,0.0552026358537513,-6.35682867418909,1.42643835712552e-06
