"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",2.0165453669065,2.66451667732322,0.756814691410498,0.456526783080747
"2","dam_data$Lat",0.264192354004914,0.075438004728983,3.5021121642075,0.00183276308115749
