"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",5.3497235724973,0.778414460949157,6.87259016999008,4.15710477747756e-07
"2","dam_data$Lat",-0.0698752518093779,0.0220385311474889,-3.17059477974056,0.00412369250219037
