"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",1.22128753532574,0.639586588019479,1.90949522426281,0.0682228176390947
"2","dam_data$Leaf.diversity_rare",0.17142534698061,0.0525398261042582,3.26276959197465,0.00329793792193313
