"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",979.02685714285,540.981050357324,1.80972486281394,0.0904179979462746
"2","dam_data$Stan_insect_diversity..Shannon.",-164.221428571427,93.7287452368439,-1.75209246807321,0.100169354577515
