"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",34.2213918130746,2.09319702816157,16.3488631756423,1.64137196935933e-14
"2","dam_data$Lat",-0.117297804686834,0.0592627581028238,-1.97928359127863,0.059366095988944
