"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",838.995714285706,433.760742216378,1.93423616438571,0.0721770933884619
"2","dam_data$Stan_insect_diversity..Shannon.",-142.642857142856,75.1520780147282,-1.89805606060422,0.0771031946474194
