"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",56.3307240479119,7.18362657460928,7.84154402555033,4.48870497702242e-08
"2","dam_data$Shannon_plant",-0.777691581976903,4.44891073183508,-0.174804941895546,0.862699220888484
