"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",87.7311105838435,3.82760231243569,22.9206441585662,7.95318365208533e-18
"2","dam_data$Growing.Season",-0.0136808554390294,0.0163144152331345,-0.83857467420859,0.409982711947453
