"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",1123.50485714284,148.342692734948,7.57371216895916,1.67892715423108e-06
"2","dam_data$Stan_insect_diversity..Shannon.",-194.021428571426,25.7014075556207,-7.54905847672126,1.74626805826187e-06
