"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",-4.35933684333896,9.88594814296901,-0.440962948651452,0.663186629209194
"2","dam_data$Long",-0.261851133161958,0.128632572906412,-2.03565183565496,0.0529692522750476
