"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",3906.0108571428,1338.17576224141,2.91890719243064,0.010580931933248
"2","dam_data$Stan_insect_diversity..Shannon.",-672.871428571418,231.848296753462,-2.90220561459169,0.0109456109496972
