"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",2074.59514285713,1297.79875207925,1.59854918918156,0.130768100345689
"2","dam_data$Stan_insect_diversity..Shannon.",-348.97857142857,224.85269774604,-1.55203195214818,0.141494878013546
