"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",1.52439956779635,0.627697005534133,2.42855956672786,0.0230207869462237
"2","dam_data$Leaf.diversity_rare",-0.0592648702816477,0.0515631380249058,-1.14936508039952,0.261731067342605
