"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",32.9223371647527,5.65553933567406,5.82125509358319,5.29639468588927e-06
"2","dam_data$MAP..mm.",-0.00104024880514752,0.0025136129029096,-0.413846063545979,0.682661863250678
