"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",0.463342152952804,2.32302960654346,0.199455982673519,0.843586317818117
"2","dam_data$MAT..c.",0.422728277395272,0.143196822459411,2.95207861553698,0.00695213101612907
