"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",15.8835017439052,1.78287524430645,8.9089249484105,4.46285437163255e-09
"2","dam_data$MAP..mm.",-0.00283836251879685,0.000792401564621541,-3.58197490454537,0.00150349782715576
