"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",-0.321039865160941,0.730832522445718,-0.439279664356735,0.664388714439894
"2","dam_data$Lat",0.0369785114722252,0.0206913875801825,1.78714507806339,0.0865517791484049
