"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",48.318850213807,5.57353646077373,8.66933419272892,7.39490809345224e-09
"2","dam_data$Growing.Season",0.0322314757694154,0.023756122166259,1.35676502856152,0.187481384985344
