"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",1.07450537057673,2.36406958055944,0.454515120626208,0.653542419047027
"2","dam_data$Leaf.diversity_rare",0.508476918345175,0.194200139570746,2.61831386665889,0.0150667146437335
