"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",1.94280109826794,0.6054635864563,3.20878272736253,0.00375985763631048
"2","dam_data$MAT..c.",-0.0733408761465774,0.037322150975263,-1.9650763482305,0.0610823001423752
