"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",17.5112700823065,2.49016849876148,7.03216271951716,2.85744232384628e-07
"2","dam_data$Growing.Season",-0.0324443073548564,0.0106138620402844,-3.05678623216654,0.00542036307589468
