"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",63.1116132159494,18.5636885985015,3.39973453449569,0.00235913251269034
"2","dam_data$Long",0.684009692379413,0.241544360998592,2.83181809565573,0.00922051936595354
