"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",14.6475332132484,0.854033814812045,17.1509991281458,5.67323371074127e-15
"2","dam_data$Tree.community..species.list.",0.00517064030404802,0.00294425553511353,1.75617919110022,0.0918131036773249
