"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",714.28857142856,225.079155655358,3.17349942667406,0.00629627599470525
"2","dam_data$Stan_insect_diversity..Shannon.",-123.214285714284,38.9965356912421,-3.15962132354119,0.00647761711975692
