"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",24.1520761904762,5.44454736826922,4.43601176678787,0.000480971061322254
"2","dam_data$Stan_Insect_total_species",-0.017575873015873,0.00623070493153853,-2.82084823611332,0.0129049967884632
